,img_id,label,sublabel,size,height,width,path,split
1557,1759,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01759.jpg,train
1558,1550,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01550.jpg,train
1559,58,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00058.jpg,train
1560,1588,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01588.jpg,train
1561,1572,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01572.jpg,train
1562,783,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc00783.jpg,train
1563,1807,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc01807.jpg,train
1564,1454,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01454.jpg,train
1565,1869,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01869.jpg,train
1566,1120,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01120.jpg,train
1567,474,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00474.jpg,train
1568,551,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00551.jpg,train
1569,1515,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01515.jpg,train
1570,1798,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01798.jpg,train
1571,1077,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc01077.jpg,train
1572,681,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00681.jpg,train
1573,973,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00973.jpg,train
1574,1600,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01600.jpg,train
1575,224,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc00224.jpg,train
1576,208,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00208.jpg,train
1577,1239,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01239.jpg,train
1578,678,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc00678.jpg,train
1579,1170,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01170.jpg,train
1580,1067,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01067.jpg,train
1581,244,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00244.jpg,train
1582,127,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00127.jpg,train
1583,1112,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01112.jpg,train
1584,1679,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01679.jpg,train
1585,675,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc00675.jpg,train
1586,1222,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01222.jpg,train
1587,174,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00174.jpg,train
1588,45,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00045.jpg,train
1589,1654,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01654.jpg,train
1590,312,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00312.jpg,train
1591,1936,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01936.jpg,train
1592,1897,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01897.jpg,train
1593,614,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00614.jpg,train
1594,64,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00064.jpg,train
1595,323,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00323.jpg,train
1596,16,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00016.jpg,train
1597,1870,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc01870.jpg,train
1598,10,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc00010.jpg,train
1599,1065,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01065.jpg,train
1600,1354,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01354.jpg,train
1601,1432,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01432.jpg,train
1602,861,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00861.jpg,train
1603,850,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc00850.jpg,train
1604,959,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00959.jpg,train
1605,1542,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01542.jpg,train
1606,573,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00573.jpg,train
1607,246,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00246.jpg,train
1608,243,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00243.jpg,train
1609,952,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00952.jpg,train
1610,1665,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc01665.jpg,train
1611,437,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00437.jpg,train
1612,738,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc00738.jpg,train
1613,357,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00357.jpg,train
1614,466,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00466.jpg,train
1615,1815,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01815.jpg,train
1616,256,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00256.jpg,train
1617,926,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc00926.jpg,train
1618,134,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00134.jpg,train
1619,259,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00259.jpg,train
1620,1604,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01604.jpg,train
1621,962,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc00962.jpg,train
1622,1357,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01357.jpg,train
1623,1923,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01923.jpg,train
1624,617,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00617.jpg,train
1625,299,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc00299.jpg,train
1626,1959,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01959.jpg,train
1627,328,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00328.jpg,train
1628,1227,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc01227.jpg,train
1629,400,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00400.jpg,train
1630,1802,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01802.jpg,train
1631,488,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc00488.jpg,train
1632,655,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc00655.jpg,train
1633,1008,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01008.jpg,train
1634,1504,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01504.jpg,train
1635,1922,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01922.jpg,train
1636,885,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00885.jpg,train
1637,439,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00439.jpg,train
1638,1215,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01215.jpg,train
1639,758,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00758.jpg,train
1640,596,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00596.jpg,train
1641,155,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00155.jpg,train
1642,1003,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01003.jpg,train
1643,561,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc00561.jpg,train
1644,518,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00518.jpg,train
1645,1104,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01104.jpg,train
1646,1310,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01310.jpg,train
1647,469,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00469.jpg,train
1648,807,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00807.jpg,train
1649,1228,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01228.jpg,train
1650,881,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00881.jpg,train
1651,1958,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01958.jpg,train
1652,1171,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01171.jpg,train
1653,290,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00290.jpg,train
1654,1107,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01107.jpg,train
1655,1185,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01185.jpg,train
1656,1322,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01322.jpg,train
1657,1479,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc01479.jpg,train
1658,799,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00799.jpg,train
1659,1639,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01639.jpg,train
1660,889,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00889.jpg,train
1661,866,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00866.jpg,train
1662,55,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc00055.jpg,train
1663,79,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00079.jpg,train
1664,1108,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01108.jpg,train
1665,1890,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01890.jpg,train
1666,867,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00867.jpg,train
1667,217,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00217.jpg,train
1668,377,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00377.jpg,train
1669,1534,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01534.jpg,train
1670,1017,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01017.jpg,train
1671,241,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00241.jpg,train
1672,1373,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc01373.jpg,train
1673,484,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00484.jpg,train
1674,1803,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01803.jpg,train
1675,1778,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01778.jpg,train
1676,1447,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01447.jpg,train
1677,555,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00555.jpg,train
1678,603,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00603.jpg,train
1679,1569,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01569.jpg,train
1680,1634,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01634.jpg,train
1681,1363,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc01363.jpg,train
1682,404,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00404.jpg,train
1683,588,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00588.jpg,train
1684,1719,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc01719.jpg,train
1685,649,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00649.jpg,train
1686,1145,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01145.jpg,train
1687,1566,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc01566.jpg,train
1688,1199,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc01199.jpg,train
1689,418,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00418.jpg,train
1690,1096,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01096.jpg,train
1691,1979,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01979.jpg,train
1692,1612,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01612.jpg,train
1693,1407,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc01407.jpg,train
1694,175,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00175.jpg,train
1695,43,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00043.jpg,train
1696,1083,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01083.jpg,train
1697,763,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00763.jpg,train
1698,1070,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01070.jpg,train
1699,263,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00263.jpg,train
1700,1312,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01312.jpg,train
1701,1617,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01617.jpg,train
1702,1282,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01282.jpg,train
1703,825,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00825.jpg,train
1704,1274,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01274.jpg,train
1705,770,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00770.jpg,train
1706,465,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00465.jpg,train
1707,496,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00496.jpg,train
1708,1349,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01349.jpg,train
1709,1978,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01978.jpg,train
1710,1652,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01652.jpg,train
1711,536,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc00536.jpg,train
1712,664,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00664.jpg,train
1713,1002,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01002.jpg,train
1714,1591,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01591.jpg,train
1715,898,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00898.jpg,train
1716,1241,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01241.jpg,train
1717,593,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00593.jpg,train
1718,1298,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01298.jpg,train
1719,1379,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01379.jpg,train
1720,1971,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01971.jpg,train
1721,1006,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01006.jpg,train
1722,1398,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01398.jpg,train
1723,413,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc00413.jpg,train
1724,1460,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01460.jpg,train
1725,726,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc00726.jpg,train
1726,621,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00621.jpg,train
1727,1117,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01117.jpg,train
1728,1302,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01302.jpg,train
1729,730,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc00730.jpg,train
1730,736,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00736.jpg,train
1731,1421,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01421.jpg,train
1732,610,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc00610.jpg,train
1733,900,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc00900.jpg,train
1734,197,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00197.jpg,train
1735,1583,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01583.jpg,train
1736,359,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00359.jpg,train
1737,18,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc00018.jpg,train
1738,27,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00027.jpg,train
1739,83,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00083.jpg,train
1740,448,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00448.jpg,train
1741,1532,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc01532.jpg,train
1742,901,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc00901.jpg,train
1743,6,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00006.jpg,train
1744,185,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00185.jpg,train
1745,388,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00388.jpg,train
1746,1575,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01575.jpg,train
1747,611,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00611.jpg,train
1748,477,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00477.jpg,train
1749,498,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00498.jpg,train
1750,485,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc00485.jpg,train
1751,665,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00665.jpg,train
1752,654,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00654.jpg,train
1753,1886,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01886.jpg,train
1754,1110,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01110.jpg,train
1755,570,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00570.jpg,train
1756,1035,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01035.jpg,train
1757,1896,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc01896.jpg,train
1758,1774,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01774.jpg,train
1759,1750,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01750.jpg,train
1760,697,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00697.jpg,train
1761,251,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc00251.jpg,train
1762,679,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00679.jpg,train
1763,167,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00167.jpg,train
1764,1991,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01991.jpg,train
1765,1543,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01543.jpg,train
1766,122,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00122.jpg,train
1767,1099,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01099.jpg,train
1768,491,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00491.jpg,train
1769,839,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc00839.jpg,train
1770,253,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00253.jpg,train
1771,1920,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01920.jpg,train
1772,660,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00660.jpg,train
1773,1937,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01937.jpg,train
1774,1704,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01704.jpg,train
1775,458,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc00458.jpg,train
1776,1660,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01660.jpg,train
1777,1203,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01203.jpg,train
1778,784,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00784.jpg,train
1779,821,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc00821.jpg,train
1780,329,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00329.jpg,train
1781,319,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00319.jpg,train
1782,182,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00182.jpg,train
1783,305,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00305.jpg,train
1784,1389,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01389.jpg,train
1785,440,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00440.jpg,train
1786,978,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00978.jpg,train
1787,193,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00193.jpg,train
1788,728,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00728.jpg,train
1789,931,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00931.jpg,train
1790,61,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00061.jpg,train
1791,686,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc00686.jpg,train
1792,1895,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01895.jpg,train
1793,1486,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01486.jpg,train
1794,785,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00785.jpg,train
1795,899,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00899.jpg,train
1796,515,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00515.jpg,train
1797,138,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc00138.jpg,train
1798,307,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00307.jpg,train
1799,1453,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01453.jpg,train
1800,1448,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01448.jpg,train
1801,1913,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01913.jpg,train
1802,1109,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc01109.jpg,train
