,img_id,label,sublabel,size,height,width,path,split
1695,43,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00043.jpg,val
1696,1083,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01083.jpg,val
1697,763,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00763.jpg,val
1698,1070,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01070.jpg,val
1699,263,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00263.jpg,val
1700,1312,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01312.jpg,val
1701,1617,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01617.jpg,val
1702,1282,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01282.jpg,val
1703,825,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00825.jpg,val
1704,1274,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01274.jpg,val
1705,770,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00770.jpg,val
1706,465,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00465.jpg,val
1707,496,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00496.jpg,val
1708,1349,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01349.jpg,val
1709,1978,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01978.jpg,val
1710,1652,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01652.jpg,val
1711,536,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc00536.jpg,val
1712,664,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00664.jpg,val
1713,1002,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01002.jpg,val
1714,1591,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01591.jpg,val
1715,898,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00898.jpg,val
1716,1241,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01241.jpg,val
1717,593,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00593.jpg,val
1718,1298,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01298.jpg,val
1719,1379,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01379.jpg,val
1720,1971,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01971.jpg,val
1721,1006,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01006.jpg,val
1722,1398,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01398.jpg,val
1723,413,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc00413.jpg,val
1724,1460,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01460.jpg,val
1725,726,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc00726.jpg,val
1726,621,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00621.jpg,val
1727,1117,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01117.jpg,val
1728,1302,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01302.jpg,val
1729,730,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc00730.jpg,val
1730,736,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00736.jpg,val
1731,1421,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01421.jpg,val
1732,610,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc00610.jpg,val
1733,900,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc00900.jpg,val
1734,197,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00197.jpg,val
1735,1583,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01583.jpg,val
1736,359,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00359.jpg,val
1737,18,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc00018.jpg,val
1738,27,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00027.jpg,val
1739,83,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00083.jpg,val
1740,448,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00448.jpg,val
1741,1532,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc01532.jpg,val
1742,901,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc00901.jpg,val
1743,6,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00006.jpg,val
1744,185,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00185.jpg,val
1745,388,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00388.jpg,val
1746,1575,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01575.jpg,val
1747,611,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00611.jpg,val
1748,477,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00477.jpg,val
1749,498,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00498.jpg,val
1750,485,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc00485.jpg,val
1751,665,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00665.jpg,val
1752,654,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00654.jpg,val
1753,1886,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01886.jpg,val
1754,1110,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01110.jpg,val
1755,570,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00570.jpg,val
1756,1035,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01035.jpg,val
1757,1896,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc01896.jpg,val
1758,1774,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01774.jpg,val
1759,1750,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01750.jpg,val
1760,697,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00697.jpg,val
1761,251,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc00251.jpg,val
1762,679,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00679.jpg,val
1763,167,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00167.jpg,val
1764,1991,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01991.jpg,val
1765,1543,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01543.jpg,val
1766,122,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00122.jpg,val
1767,1099,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01099.jpg,val
1768,491,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00491.jpg,val
1769,839,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc00839.jpg,val
1770,253,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00253.jpg,val
1771,1920,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01920.jpg,val
1772,660,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00660.jpg,val
1773,1937,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01937.jpg,val
1774,1704,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01704.jpg,val
1775,458,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc00458.jpg,val
1776,1660,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01660.jpg,val
1777,1203,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01203.jpg,val
1778,784,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00784.jpg,val
1779,821,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc00821.jpg,val
1780,329,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00329.jpg,val
1781,319,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00319.jpg,val
1782,182,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00182.jpg,val
1783,305,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00305.jpg,val
1784,1389,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01389.jpg,val
1785,440,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00440.jpg,val
1786,978,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00978.jpg,val
1787,193,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00193.jpg,val
1788,728,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00728.jpg,val
1789,931,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00931.jpg,val
1790,61,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00061.jpg,val
1791,686,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc00686.jpg,val
1792,1895,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01895.jpg,val
1793,1486,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01486.jpg,val
1794,785,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00785.jpg,val
1795,899,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00899.jpg,val
1796,515,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00515.jpg,val
1797,138,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc00138.jpg,val
1798,307,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00307.jpg,val
1799,1453,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01453.jpg,val
1800,1448,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01448.jpg,val
1801,1913,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01913.jpg,val
1802,1109,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc01109.jpg,val
1803,361,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00361.jpg,val
1804,779,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc00779.jpg,val
1805,1498,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01498.jpg,val
1806,1585,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01585.jpg,val
1807,137,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00137.jpg,val
1808,1032,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01032.jpg,val
1809,482,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00482.jpg,val
1810,712,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00712.jpg,val
1811,1699,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01699.jpg,val
1812,1122,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01122.jpg,val
1813,1088,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc01088.jpg,val
1814,944,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00944.jpg,val
1815,113,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00113.jpg,val
1816,1889,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01889.jpg,val
1817,1140,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01140.jpg,val
1818,490,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc00490.jpg,val
1819,1356,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc01356.jpg,val
1820,483,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00483.jpg,val
1821,48,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00048.jpg,val
1822,84,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00084.jpg,val
1823,1097,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01097.jpg,val
1824,879,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00879.jpg,val
1825,689,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00689.jpg,val
1826,671,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00671.jpg,val
1827,1717,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01717.jpg,val
1828,1753,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01753.jpg,val
1829,1703,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01703.jpg,val
1830,1726,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01726.jpg,val
1831,1150,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01150.jpg,val
1832,1773,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01773.jpg,val
1833,1382,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01382.jpg,val
1834,991,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00991.jpg,val
1835,883,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc00883.jpg,val
1836,808,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00808.jpg,val
1837,1192,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01192.jpg,val
1838,63,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00063.jpg,val
1839,856,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc00856.jpg,val
1840,1644,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01644.jpg,val
1841,36,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00036.jpg,val
1842,1451,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc01451.jpg,val
1843,1608,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01608.jpg,val
1844,1558,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01558.jpg,val
1845,1135,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01135.jpg,val
1846,568,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00568.jpg,val
1847,1910,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01910.jpg,val
1848,229,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00229.jpg,val
1849,363,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00363.jpg,val
1850,1832,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01832.jpg,val
1851,1293,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01293.jpg,val
1852,545,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00545.jpg,val
1853,223,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00223.jpg,val
1854,838,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00838.jpg,val
1855,1471,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01471.jpg,val
1856,1358,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01358.jpg,val
1857,1839,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01839.jpg,val
1858,1686,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc01686.jpg,val
1859,1360,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01360.jpg,val
1860,1081,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01081.jpg,val
1861,336,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc00336.jpg,val
1862,626,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00626.jpg,val
1863,1977,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01977.jpg,val
1864,1851,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01851.jpg,val
1865,103,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00103.jpg,val
1866,1012,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01012.jpg,val
1867,550,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00550.jpg,val
1868,326,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00326.jpg,val
1869,800,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc00800.jpg,val
1870,1054,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01054.jpg,val
1871,1556,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01556.jpg,val
1872,659,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00659.jpg,val
1873,594,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00594.jpg,val
1874,1918,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01918.jpg,val
1875,1651,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc01651.jpg,val
1876,1001,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01001.jpg,val
1877,401,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc00401.jpg,val
1878,1871,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01871.jpg,val
1879,1475,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01475.jpg,val
1880,1384,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01384.jpg,val
1881,156,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00156.jpg,val
1882,1093,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01093.jpg,val
1883,992,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00992.jpg,val
1884,1025,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc01025.jpg,val
1885,725,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc00725.jpg,val
1886,1852,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01852.jpg,val
1887,300,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00300.jpg,val
1888,1465,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01465.jpg,val
1889,1226,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01226.jpg,val
1890,117,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00117.jpg,val
1891,1584,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01584.jpg,val
1892,878,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00878.jpg,val
1893,1167,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc01167.jpg,val
1894,293,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00293.jpg,val
1895,1696,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01696.jpg,val
1896,732,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00732.jpg,val
1897,57,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00057.jpg,val
1898,1016,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc01016.jpg,val
1899,1022,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01022.jpg,val
1900,1058,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01058.jpg,val
1901,873,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00873.jpg,val
1902,984,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00984.jpg,val
1903,1244,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01244.jpg,val
1904,188,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00188.jpg,val
1905,476,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00476.jpg,val
1906,409,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00409.jpg,val
1907,1792,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01792.jpg,val
1908,1716,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01716.jpg,val
1909,715,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00715.jpg,val
1910,1461,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc01461.jpg,val
1911,1304,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01304.jpg,val
1912,297,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00297.jpg,val
1913,1072,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc01072.jpg,val
1914,384,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00384.jpg,val
1915,1280,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01280.jpg,val
1916,165,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00165.jpg,val
1917,1344,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01344.jpg,val
1918,589,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00589.jpg,val
1919,261,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00261.jpg,val
1920,1457,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01457.jpg,val
1921,391,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00391.jpg,val
1922,1606,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc01606.jpg,val
1923,1875,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01875.jpg,val
1924,977,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc00977.jpg,val
1925,71,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc00071.jpg,val
1926,753,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00753.jpg,val
1927,748,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00748.jpg,val
1928,1819,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01819.jpg,val
1929,1725,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01725.jpg,val
1930,1256,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01256.jpg,val
1931,1795,bcc,bcc,"(450, 600, 3)",450,600,../data/three_class/train/bcc/bcc01795.jpg,val
1932,1378,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01378.jpg,val
1933,1176,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01176.jpg,val
1934,690,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00690.jpg,val
1935,600,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00600.jpg,val
1936,354,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00354.jpg,val
1937,743,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00743.jpg,val
1938,1231,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc01231.jpg,val
1939,552,bcc,bcc,"(1024, 1024, 3)",1024,1024,../data/three_class/train/bcc/bcc00552.jpg,val
